rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,campaign,tce_depth,tce_impact,av_training_set
5600,215121823,2,0.245116686,2468.6723,0.25,7,0.031654426,0.995886397, C
5601,215121823,3,0.489765203,2468.67708,0.281748669,7,0.030490717,-0.000500341, C
5602,215121823,4,1.959260989,2468.917393,0.777758573,7,0.034654138,0.731501414, C
5603,215122070,2,9.793263687,2473.133849,0.991128378,7,0.052938959,0.165255726, C
5604,215122070,3,34.96301771,2488.56771,1.08920775,7,0.074124035,0.155669838, C
5605,215124840,2,31.10718269,2473.14186,2.012256649,7,0.078237994,-0.631658398, C
5606,215124840,3,35.48421022,2488.566114,1.416326865,7,0.078762097,0.359133036, C
5607,215125394,2,0.245116606,2468.645511,0.141187165,7,0.022622704,0.01, C
5608,215125608,2,0.245116636,2468.645467,0.141187182,7,0.033645629,0.01, C
5609,215125608,3,0.245231465,2468.596495,0.141253324,7,0.025891227,0.01, C
5610,215127730,2,27.76007964,2494.30602,1.995041167,7,0.08390396,-0.000504272, C
5611,215127730,3,0.245116726,2468.64542,0.141187234,7,0.028994064,0.01, C
5612,215128615,2,17.63279662,2484.853265,1.382709115,7,0.087775038,0.865234728, C
5613,215128615,3,13.74649434,2480.835097,1.37262087,7,0.065011764,0.365661231, C
5614,215128615,4,37.52878606,2496.305714,0.282853205,7,0.17255705,0.479799015, C
5615,215128615,5,11.88232039,2470.273955,0.25,7,0.080582777,0.068483128, C
5616,215128615,6,31.82597394,2499.554206,1.070806755,7,0.076533385,0.559603883, C
5617,215137287,2,38.48466956,2473.113207,1.799189988,7,0.124054917,0.450915121, C
5618,215137287,3,15.81214397,2472.745316,1.70211545,7,0.089339783,-0.000280438, C
5619,215137287,4,15.5480325,2477.340087,1.306275476,7,0.059715674,0.205817784, C
5620,215137287,5,24.76745026,2490.968784,1.890134826,7,0.062207497,0.481348812, C
5621,215142912,2,30.66751907,2490.941754,1.935908931,7,0.073788787,-0.2586696, C
5622,215156905,2,29.16788867,2490.971445,0.253535,7,0.189065604,0.834657334, C
5623,215156905,3,8.109365454,2472.915892,0.522650098,7,0.06047236,0.564050357, C
5624,215156905,4,38.90431794,2482.93268,0.973418415,7,0.078148363,0.732930633, C
5625,215159831,2,7.847046709,2474.997512,2.725317461,7,0.019035732,-0.445985255, C
5626,215159831,3,23.28172425,2483.110406,1.706694028,7,0.03323114,0.675452106, C
5627,215162792,2,23.28176106,2473.098845,1.829308964,7,0.039827798,0.526603284, C
5628,215162792,3,31.62569776,2488.523878,2.110649951,7,0.04726377,0.526674057, C
5629,215163858,2,0.245232416,2468.615476,1.137333298,7,0.145878408,0.342731265, C
5630,215167773,2,1.959875228,2469.16817,1.800903708,7,0.019239508,0.553070482, C
5631,215167773,3,31.13248635,2492.41651,2.146825462,7,0.096856551,0.982503354, C
5632,215169384,2,40.62999035,2489.354184,6.78941383,7,0.045933336,0.985002464, C
5633,215169613,2,31.6736649,2496.310584,1.541045702,7,0.055096981,0.364861386, C
5634,215169613,3,33.27463104,2496.413225,2.088540368,7,0.052009104,0.620359214, C
5635,215169613,4,29.5046428,2496.48643,2.020019892,7,0.046073431,-0.286101873, C
5636,215169849,2,33.38581417,2496.315717,2.075699546,7,0.114434903,0.995305605, C
5637,215169849,3,6.369440809,2474.067731,0.425268388,7,0.045528057,-0.784895039, C
5638,215170298,2,31.15605303,2490.946904,1.748075197,7,0.082482523,0.00047092, C
5639,215171927,2,6.632372788,2473.890553,2.234046539,7,0.015966006,0.490151574, C
5640,215179951,2,0.245231554,2468.616897,0.141253375,7,0.019533494,0.01, C
5641,215179951,3,0.245231554,2468.597279,0.141253375,7,0.018667952,0.01, C
5642,215179951,4,0.245001987,2468.626594,0.141121144,7,0.015460913,0.01, C
5643,215182401,2,37.09389397,2484.754055,2.026348456,7,0.054455094,0.772625196, C
5644,215187516,2,0.245116606,2468.645501,0.141187165,7,0.020733398,0.01, C
5645,215187516,3,0.245231415,2468.633168,0.278344378,7,0.01836718,-0.387073285, C
5646,215190330,2,16.45026968,2473.74438,2.504196968,7,0.37267681,0.666486762, C
5647,215190330,3,25.20333737,2483.646267,2.179224539,7,0.37214633,-0.020212794, C
5648,215190377,2,0.245231542,2468.613468,0.295327558,7,0.025019411,0.209270326, C
5649,215190377,3,0.735299934,2469.112874,0.313514245,7,0.04023649,0.685194076, C
5650,215190377,4,0.13373524,2468.540907,0.077031498,7,0.027869154,0.01, C
5651,215190377,5,11.76142509,2473.051891,0.861718378,7,0.045534684,0.544750867, C
5652,215190497,2,38.90892641,2482.926572,1.304679109,7,0.088096169,0.795781948, C
5653,215190497,3,29.17617742,2490.94986,3.292743051,7,0.147700872,1.019571327, C
5654,215190497,4,8.072940385,2473.147631,1.569694078,7,0.039106851,0.062118284, C
5655,215191068,2,0.245116726,2468.645416,0.141187234,7,0.014129559,0.01, C
5656,215197083,2,28.65888755,2494.886359,1.608427898,7,0.059750139,0.676461189, C
5657,215197083,3,0.245116606,2468.645509,0.141187165,7,0.019878664,0.01, C
5658,215197521,2,0.245116726,2468.64541,0.141187234,7,0.009348941,0.01, C
5659,215204996,2,0.992467771,2469.115515,7.118814855,7,0.448031394,1.090835439, C
5660,215207652,2,1.20367701,2468.6444,6.790304591,7,0.305076551,1.172274827, C
5661,215207652,3,22.64661598,2490.677638,3.908041411,7,0.177946313,0.666580546, C
5662,215208958,2,36.96936328,2484.876652,2.791849493,7,0.335853335,1.238103892, C
5663,215210388,2,27.22216555,2490.950532,0.304432324,7,0.155111331,0.854378087, C
5664,215210388,3,9.786924082,2473.132921,2.160974792,7,0.111227825,1.015661419, C
5665,215210388,4,32.98472893,2488.587166,2.388618228,7,0.053668885,-0.298559802, C
5666,215217331,2,0.187274463,2468.591838,0.291417043,7,0.071174466,0.730266369, C
5667,215217998,2,0.245116606,2468.645492,0.141187165,7,0.030146243,0.01, C
5668,215217998,3,0.245231435,2468.59652,0.141253306,7,0.024108395,0.01, C
5669,215219317,2,33.84175505,2500.020992,1.862852767,7,0.090010206,0.042852556, C
5670,215221083,2,1.959260751,2468.9669,1.036059842,7,0.022190932,0.397607066, C
5671,215221083,3,25.20459614,2473.137831,1.408406433,7,0.04629181,0.627876773, C
5672,215221644,2,32.82683302,2490.72245,1.649825594,7,0.039239663,0.631025169, C
5673,215224031,2,28.4371934,2493.171753,2.682479311,7,0.190630477,1.101366511, C
5674,215224031,3,38.48181578,2473.876793,2.759602195,7,0.038580002,-0.002730234, C
5675,215224528,2,31.13205774,2473.094246,1.490330926,7,0.063805794,0.43820839, C
5676,215224528,3,31.06235917,2491.000037,3.881467261,7,0.042932555,-0.000507656, C
5677,215226992,2,27.22206561,2494.844332,2.223133225,7,0.067193843,-0.403819112, C
5678,215229836,2,0.245116636,2468.645478,0.141187182,7,0.032831986,0.01, C
5679,215234145,2,39.13674839,2473.103207,2.10976553,7,0.082113488,0.01, C
5680,215237468,2,32.61820078,2494.901951,1.885245541,7,0.036985959,0.413905299, C
5681,215238828,2,28.39825475,2494.755825,4.341981973,7,0.040133609,-0.007919058, C
5682,215244031,2,8.085034482,2473.098905,0.501261388,7,0.051063015,0.45637599, C
5683,215245891,2,35.62261627,2498.217789,2.114106906,7,0.069351652,0.570491896, C
5684,215249960,2,1.96105165,2469.137495,2.046306305,7,0.08486322,0.54262385, C
5685,215249960,3,23.2472522,2480.961215,1.559163156,7,0.311773075,0.501816873, C
5686,215260673,2,0.245116636,2468.64548,0.141187182,7,0.016188531,0.01, C
5687,215265008,2,33.06219301,2488.551711,1.004890013,7,0.045465726,0.743151165, C
5688,215265008,3,17.60905654,2482.932358,1.848488701,7,0.028168522,-0.000501958, C
5689,215282507,2,30.88919247,2496.594482,1.691283456,7,0.040792365,0.275131991, C
5690,215293549,2,31.1320986,2492.422908,1.954986721,7,0.053924098,0.572610149, C
5691,215293549,3,1.957431392,2469.216163,0.900108086,7,0.018795897,0.029091727, C
5692,215293549,4,32.88895248,2490.431269,1.696607553,7,0.044522275,-0.005094487, C
5693,215294678,2,0.245116606,2468.645509,0.141187165,7,0.019335432,0.01, C
5694,215301198,2,38.94162791,2492.712489,1.85570961,7,0.039597105,-0.000430701, C
5695,215302153,2,36.78701987,2490.715579,1.930369236,7,0.049803614,0.469002006, C
5696,215302153,3,30.91341082,2488.748142,1.645839625,7,0.034982324,-0.533007313, C
5697,215307988,2,25.05756295,2490.353007,7.775060809,7,0.176809523,1.097716185, C
5698,215307988,3,8.83210282,2477.05923,2.57323286,7,0.019162206,0.821537148, C
5699,215313558,2,31.03466852,2490.800258,1.355055785,7,0.080356025,0.9295398, C
5700,215321567,2,0.245116726,2468.665042,0.141187234,7,0.029338939,0.01, C
5701,215322092,2,9.788040583,2473.133008,1.245088669,7,0.023300403,0.429018521, C
5702,215322092,3,22.64706576,2488.565497,0.937454638,7,0.028318223,0.715123343, C
5703,215328786,2,0.245116636,2468.667539,0.282379594,7,0.028237523,-0.041663942, C
5704,215328786,3,0.489765315,2468.676291,0.340682979,7,0.03251737,-0.000500021, C
5705,215328786,4,9.793281162,2472.843473,0.868066671,7,0.059717579,0.758648359, C
5706,215343309,2,2.40854964,2470.542453,11.38971654,7,0.019836724,0.951596316, C
5707,215347590,2,29.16805021,2490.971679,0.25,7,0.139467184,0.898695281, C
5708,215347708,2,0.167792838,2468.583625,0.654504272,7,0.077184456,-0.153864045, C
5709,215351040,2,0.245231612,2468.614679,0.295251056,7,0.017101793,-0.028319179, C
5710,215354241,2,32.51442322,2489.324532,1.317712781,7,0.03370435,0.653153903, C
5711,215354416,2,8.085005957,2473.098875,0.516084159,7,0.053069021,-0.000497482, C
5712,215358983,2,3.21124365,2470.428763,5.695907693,7,0.023306296,-0.632740614, C
5713,215365198,2,9.699838148,2473.239158,0.921329121,7,0.0699639,0.3880639, C
5714,215365782,2,0.749350936,2468.671551,4.884569828,7,0.458659332,1.056837582, C
5715,215377600,2,0.10551995,2468.510309,0.25,7,0.057356201,-0.910477138, C
5716,215377600,3,0.292524291,2468.548294,0.25,7,0.072807071,0.896580159, C
5717,215377600,4,0.146250787,2468.502107,0.25,7,0.043310078,0.090968614, C
5718,215381481,2,0.533401024,2468.897492,2.378622085,7,0.03707021,1.000137792, C
5719,215381481,3,28.46258326,2493.392474,1.343841378,7,0.068592489,0.755383134, C
5720,215381491,2,0.245231554,2468.611151,0.141253375,7,0.016454525,0.01, C
5721,215381491,3,13.7136817,2476.761738,1.500849816,7,0.019012028,0.714751426, C
5722,215381491,4,0.245231554,2468.596437,0.141253375,7,0.008017175,0.01, C
5723,215381491,5,8.089108879,2474.751677,1.384651202,7,0.013021505,0.621972606, C
5724,215388244,2,0.245001865,2468.672602,0.278360173,7,0.029573753,-0.000636888, C
5725,215388244,3,0.245231435,2468.596551,0.141253306,7,0.020474427,0.01, C
5726,215388244,4,0.245231435,2468.576933,0.141253306,7,0.018188145,0.01, C
5727,215389654,2,23.52580768,2485.271878,2.930210588,7,0.02576311,0.754553744, C
5728,215392731,2,31.15448058,2473.102903,1.713507326,7,0.040680691,0.646717988, C
5729,215392731,3,25.23978857,2482.92585,0.25,7,0.099285745,0.908399048, C
5730,215392731,4,24.80214509,2490.941922,1.589112349,7,0.025518097,-0.373809299, C
5731,215393160,2,39.77696187,2470.57522,2.036417609,7,0.029722,0.020429455, C
5732,215393160,3,33.29236449,2484.870348,2.967601055,7,0.104535412,1.046298909, C
5733,215393160,4,23.5653107,2470.791613,0.947289899,7,0.026374613,0.419784194, C
5734,215393160,5,0.15088208,2468.500096,0.086908078,7,0.008562284,0.01, C
5735,215393160,6,38.90790373,2473.108974,2.057217932,7,0.020377601,0.659712323, C
5736,215398798,2,0.245001884,2468.672446,0.274703414,7,0.017371736,-0.183057248, C
5737,215432362,2,31.0813533,2473.150095,1.746399939,7,0.033516494,0.524746754, C
5738,215443748,2,7.836128081,2472.902695,0.501384269,7,0.04752749,0.874193392, C
5739,215443748,3,30.912049,2490.944364,2.889677381,7,0.253914993,1.169929604, C
5740,215475414,2,16.55853272,2469.592774,5.670144643,7,0.195642584,0.993252941, C
5741,215475414,3,30.89887804,2490.952893,1.658255007,7,0.032734253,-0.025424352, C
5742,215475414,4,23.51524512,2484.64135,0.995555693,7,0.033869841,0.733071735, C
5743,215475414,5,8.085025481,2473.105094,0.25,7,0.027726354,0.073187494, C
5744,215475414,6,17.82851566,2468.579051,0.827187141,7,0.022916346,0.766268798, C
5745,215475853,2,16.55998098,2469.58972,5.768479057,7,0.426059462,0.956096151, C
5746,215504479,2,3.182079717,2470.956011,1.06477311,7,0.014438592,-0.001037481, C
5747,215510347,2,8.080996205,2473.103473,0.308419146,7,0.060941741,0.020206918, C
5748,215510347,3,32.80056896,2489.273952,2.704627734,7,0.048355531,-0.699522358, C
5749,215510347,4,11.99795698,2473.833712,0.668452349,7,0.037029206,0.039284474, C
5750,215510347,5,34.2834309,2489.267733,2.439475564,7,0.042618756,0.855774191, C
5751,215517571,2,30.38512391,2473.112221,1.212254264,7,0.04295099,0.529306337, C
5752,215517571,3,36.72353752,2482.9435,1.601612867,7,0.039584956,0.475842618, C
5753,215534441,2,1.961709495,2468.876315,0.898987452,7,0.013100144,-0.041493764, C
5754,215534441,3,26.362895,2470.832925,2.610495433,7,0.045441676,0.965209356, C
5755,215553038,2,2.033924418,2468.606635,9.841219764,7,0.323663329,0.902711837, C
5756,215560573,2,0.188968205,2468.619647,0.25,7,0.029760656,-0.320402256, C
5757,215560573,3,0.113705725,2468.533954,0.25,7,0.030222745,0.411436994, C
5758,215560573,4,0.144006208,2468.601768,0.165895151,7,0.029789217,0.01, C
5759,215560573,5,0.144006191,2468.529416,0.25,7,0.03009792,0.437844776, C
5760,215575259,2,11.44392301,2471.593567,4.789699148,7,0.446775467,1.105518532, C
5761,215588322,2,39.33799786,2470.807376,1.429706289,7,0.013289701,0.833188049, C
5762,215606645,2,0.102196649,2468.510335,0.05886527,7,0.643075254,0.01, C
5763,215606645,3,0.102196649,2468.551207,0.05886527,7,0.631254853,0.01, C
5764,215606645,4,0.102196649,2468.571646,0.05886527,7,0.609809644,0.01, C
5765,215606645,5,0.102196649,2468.530768,0.05886527,7,0.601504004,0.01, C
5766,215626177,2,1.039089402,2469.064021,2.563863875,7,0.014916266,0.61126935, C
5767,215645072,2,8.181109542,2475.352238,5.237274612,7,0.434613026,0.96024321, C
5768,215647487,2,10.77950558,2478.744091,0.924724141,7,0.034341137,0.326162489, C
5769,215668788,2,25.48290889,2482.917239,1.292874526,7,0.036328397,0.350813102, C
5770,215668788,3,31.13200831,2496.346504,1.385285632,7,0.031319179,0.820431986, C
5771,215669570,2,22.1124944,2470.224889,5.901723108,7,0.170039711,0.989360761, C
5772,215671615,2,37.93885599,2474.71911,17.01792734,7,0.019510026,0.725727689, C
5773,215673460,2,0.245116696,2468.667364,0.282070356,7,0.032284556,-0.000499997, C
5774,215673460,3,0.244887159,2468.676541,0.391402508,7,0.028330018,-0.241812963, C
5775,215673460,4,28.8777079,2493.162381,2.024723042,7,0.174057463,0.991442145, C
5776,215678214,2,0.245231554,2468.5964,0.141253375,7,0.023088306,0.01, C
5777,215682672,2,0.980742924,2469.405165,0.470193419,7,0.009395743,0.55419005, C
5778,215692046,2,36.21328921,2485.808483,2.289757603,7,0.033132989,0.423374875, C
5779,215697372,2,16.9744078,2473.12824,0.86296314,7,0.037866623,0.492901619, C
5780,215716837,2,8.6834007,2474.358243,1.699842045,7,0.037673,-0.461021865, C
5781,215726140,2,6.69503135,2468.963738,0.942268263,7,0.02168578,-0.373430024, C
5782,215735320,2,21.82127513,2477.952109,0.25,7,0.566698301,-0.010722523, C
5783,215756523,2,0.163437381,2468.618954,0.094139932,7,0.036223027,0.01, C
5784,215756523,3,0.286082447,2468.718297,0.164783489,7,0.035191205,0.01, C
5785,215756523,4,0.204359874,2468.652101,0.117711287,7,0.023583996,0.01, C
5786,215788239,2,32.82472146,2490.725611,1.776196571,7,0.051009939,0.72750144, C
5787,215797316,2,31.13205881,2473.088814,2.001635943,7,0.074322992,0.072096078, C
5788,215797316,3,36.7263397,2482.945976,1.363474378,7,0.080992183,0.286460975, C
5789,215812938,2,32.7747144,2494.713158,2.229714133,7,0.043995217,0.100015315, C
5790,215812938,3,31.10773779,2488.563155,1.343867817,7,0.03886318,0.04458843, C
5791,215822538,2,0.436104962,2468.490297,3.158851832,7,0.318685986,1.090899171, C
5792,215826608,2,19.59713955,2478.959709,1.602841231,7,0.073122855,0.032564301, C
5793,215826608,3,0.490244158,2468.668392,0.275666978,7,0.027732196,-0.002922479, C
5794,215826635,2,1.308113156,2468.540708,9.085068213,7,0.472860273,0.987457101, C
5795,215829551,2,0.130314874,2468.572903,0.348191028,7,0.054837243,-0.720167978, C
5796,215839971,2,15.93159771,2479.700679,0.397254626,7,0.059337005,0.24903414, C
5797,215839971,3,38.22676379,2495.631169,3.00536973,7,0.052227339,-0.000442074, C
5798,215840485,2,15.69299129,2473.057102,1.926475319,7,0.127324043,0.992866849, C
5799,215845163,2,1.744003397,2469.841765,4.644908575,7,0.232245529,0.807074459, C
5800,215854473,2,1.517901995,2469.215746,9.232884624,7,0.458687412,1.051180427, C
5801,215859943,2,33.25011958,2484.902269,1.869288904,7,0.058091164,0.598234062, C
5802,215880373,2,0.245307416,2468.67087,0.141297071,7,0.017655516,0.01, C
5803,215880373,3,23.14872224,2475.305692,1.186827827,7,0.038397541,0.744008818, C
5804,215881525,2,31.10766376,2473.156934,2.220422167,7,0.034126422,0.547355578, C
5805,215882872,3,40.52910867,2508.799122,1.776678177,7,0.043692353,0.547037046, C
5806,215882872,4,22.80763395,2482.376042,0.917240904,7,0.046386672,-0.046835348, C
5807,215894766,2,1.958654508,2469.200323,1.49758382,7,0.014665207,0.549772157, C
5808,215909187,2,19.86411384,2479.954769,0.25,7,0.065185215,0.296252909, C
5809,215909885,2,0.245116726,2468.64536,0.141187234,7,0.012505676,0.01, C
5810,215909885,3,16.17399549,2473.080509,1.194405324,7,0.02970594,0.609245251, C
5811,215914506,2,27.94938401,2496.096793,2.047242308,7,0.04896297,0.565043402, C
5812,215914506,3,31.85101192,2488.254374,2.142530389,7,0.046783578,0.472886565, C
5813,215930676,2,1.678853804,2470.092083,9.249041639,7,0.430120284,1.195252908, C
5814,215940596,2,1.964165363,2468.786218,0.259192672,7,0.032181808,0.268926944, C
5815,215945233,2,30.62486468,2490.979807,2.383958618,7,0.13062,0.99883314, C
5816,215945233,3,14.21674937,2479.20919,1.363689166,7,0.031882428,0.485190499, C
5817,215951426,2,0.245231514,2468.614009,0.307981011,7,0.077920238,-0.227255351, C
5818,215951426,3,31.27927547,2490.740685,2.670881087,7,0.223683191,0.899457673, C
5819,215954319,2,0.245116726,2468.665016,0.141187234,7,0.035068063,0.01, C
5820,215964398,2,9.80371292,2475.048196,0.3689817,7,2.105861582,-0.0005, C
5821,215964398,3,0.245231608,2468.615322,0.42218652,7,0.102071754,-0.113521324, C
5822,215964398,4,27.3039378,2494.700841,2.317398552,7,0.161455325,-0.000500003, C
5823,215964398,5,32.3594358,2495.092166,2.707975184,7,0.202778744,-0.017802541, C
5824,215964398,6,8.085065564,2473.046936,1.081739729,7,0.117226692,-0.002675316, C
5825,215977971,2,0.245001964,2468.672295,0.274776373,7,0.02019481,-0.048555636, C
5826,215977971,3,0.245231554,2468.596491,0.141253375,7,0.020021517,0.01, C
5827,215988919,2,31.600625,2488.556723,1.561511097,7,0.046917923,0.322837834, C
5828,215990303,2,0.979792396,2468.839474,6.308584875,7,0.067845878,0.970339897, C
5829,215994589,2,0.208683535,2468.532743,0.120201716,7,0.018956637,0.01, C
5830,216008129,2,1.059830348,2468.982806,1.427566099,7,0.013282568,0.602306639, C
5831,216022972,2,7.839279399,2474.816605,1.449438731,7,0.027694579,0.281517808, C
5832,216028592,2,7.839577974,2474.817863,1.395664962,7,0.030856148,0.74147259, C
5833,216028592,3,33.06406956,2490.498291,2.305930956,7,0.053610511,0.97089647, C
5834,216040932,2,32.82682269,2490.726357,2.28339254,7,0.082182746,-1.021764307, C
5835,216075815,2,22.48757777,2485.942797,2.164216667,7,0.408491214,-1.162868412, C
5836,216081127,2,0.122668594,2468.574617,0.07065711,7,0.029815244,0.01, C
5837,216081127,3,0.122547053,2468.608864,0.070587102,7,0.025580483,0.01, C
5838,216081127,4,0.122638196,2468.608939,0.070639601,7,0.020286631,0.01, C
5839,216081127,5,0.142975539,2468.56577,0.08235391,7,0.025219035,0.01, C
5840,216087007,2,38.61527721,2479.523146,1.471973909,7,0.082640546,0.227109376, C
5841,216093079,2,1.961770753,2468.873659,0.913144531,7,0.030274455,0.134889672, C
5842,216093079,3,29.20227658,2492.399898,1.871788068,7,0.075093728,-0.000493864, C
5843,216093079,4,28.89057318,2494.671586,1.884850963,7,0.06757793,0.590910628, C
5844,216103634,2,0.245231554,2468.61605,0.141253375,7,0.017230877,0.01, C
5845,216113476,2,0.245231554,2468.616907,0.141253375,7,0.015149787,0.01, C
5846,216116973,2,2.069047125,2468.809413,3.611186231,7,0.034670232,0.994212467, C
5847,216198729,2,1.957912787,2469.200482,2.156253942,7,0.158144957,1.063563644, C
5848,216215114,2,0.245231554,2468.596469,0.141253375,7,0.054860837,0.01, C
5849,216216084,2,25.49997995,2488.544811,1.605376813,7,0.082135138,0.993359599, C
5850,216225809,2,0.245116755,2468.645306,0.141187251,7,0.014832834,0.01, C
5851,216231280,2,38.93858836,2490.763971,1.273102245,7,0.055609581,0.299699423, C
5852,216257613,2,1.942613841,2468.949017,5.502013701,7,0.192275226,0.712036254, C
5853,216257613,3,23.05075172,2490.679619,3.692102513,7,0.131658284,3.85E-05, C
5854,216258059,2,13.00211962,2475.532051,1.143894018,7,0.027488067,-0.714197087, C
5855,216275141,2,21.29747049,2484.918058,1.533130312,7,0.029377901,0.649817164, C
5856,216275141,3,27.30196421,2494.77508,2.581661338,7,0.089329361,1.002879388, C
5857,216306336,2,2.573649186,2469.587896,12.30779175,7,0.519601137,1.01948698, C
5858,216309738,2,0.245116606,2468.645548,0.141187165,7,0.025521811,0.01, C
5859,216309738,3,0.245231435,2468.596576,0.141253306,7,0.021781756,0.01, C
5860,216309738,4,0.156908095,2468.591351,0.090379063,7,0.018840561,0.01, C
5861,216313062,2,2.596993381,2469.476475,5.555314582,7,0.018026801,0.473624527, C
5862,216326635,2,0.245116726,2468.645414,0.141187234,7,0.016167208,0.01, C
5863,216326635,3,27.82292194,2495.730569,1.455200551,7,0.040870081,-0.350271226, C
5864,216330310,2,37.20526963,2482.935641,1.736618062,7,0.054042159,0.085232981, C
5865,216349607,2,1.95865399,2469.176254,0.364664138,7,0.080646728,-0.002050668, C
5866,216349607,3,30.84084548,2496.61848,1.857335301,7,0.11019374,0.607045782, C
5867,216349607,4,32.91332079,2486.703565,1.423845162,7,0.064276766,0.797083255, C
5868,216349607,5,29.73476027,2492.050365,0.25,7,0.133726093,-0.88424161, C
5869,216373371,2,0.245231554,2468.597318,0.141253375,7,0.015734773,0.01, C
5870,216382362,2,5.872833223,2473.139631,1.251699357,7,0.024075454,-0.583651162, C
5871,216382362,3,31.25451023,2490.785952,1.218910716,7,0.054516907,0.720783884, C
5872,216391677,2,0.245116726,2468.64547,0.141187234,7,0.018207162,0.01, C
5873,216402879,2,31.15458194,2473.093756,2.065927163,7,0.026813315,-0.000499992, C
5874,216402879,3,35.24308607,2482.91218,1.767196609,7,0.030118732,-0.735171597, C
5875,216406738,2,0.245231435,2468.635793,0.141253306,7,0.009469675,0.01, C
5876,216437161,2,0.245116577,2468.665991,0.141187148,7,0.019688945,0.01, C
5877,216442060,2,2.601363343,2468.883224,3.231311464,7,0.077240309,-1.017795668, C
5878,216449390,2,0.245116606,2468.645511,0.141187165,7,0.011190809,0.01, C
5879,216461364,2,35.27224041,2502.477663,1.012193505,7,0.421701018,0.923647477, C
5880,216461364,3,13.60839364,2473.051011,0.25,7,0.436148729,1.03429352, C
5881,216461364,4,0.245231405,2468.631033,0.141253289,7,0.051874706,0.01, C
5882,216461364,5,35.07280855,2472.533846,1.806472903,7,0.072846058,-0.46382714, C
5883,216465617,2,15.22224668,2468.90447,6.657424286,7,0.135909572,0.992890201, C
5884,216468312,2,1.961057154,2469.166369,2.967519894,7,0.012807071,0.819530536, C
5885,216468514,2,37.18774581,2482.939781,2.266383405,7,0.064928891,0.977854859, C
5886,216469690,2,0.245001852,2468.672426,0.273748728,7,0.019485132,0.333084775, C
5887,216469690,3,0.735464085,2469.11031,0.259924577,7,0.023943176,0.920398646, C
5888,216491064,2,23.28174958,2488.749958,2.023613967,7,0.034490591,0.74388568, C
5889,216491674,2,28.90099132,2492.703825,2.088255012,7,0.154035216,1.023731103, C
5890,216491674,3,29.34769261,2492.711893,1.536041241,7,0.049256685,0.665950598, C
5891,216499299,2,29.16786602,2490.971349,0.395035385,7,0.057541769,0.817069026, C
5892,216499321,2,0.245001853,2468.672435,0.27439477,7,0.022298833,0.013470477, C
5893,216499321,3,0.245231435,2468.596558,0.141253306,7,0.020890486,0.01, C
5894,216499321,4,3.912005829,2468.745639,1.292308421,7,0.022184439,-0.000374967, C
5895,216499670,2,30.31619613,2493.234181,2.420012567,7,0.060463128,0.912042267, C
5896,216503866,2,38.7428322,2482.868635,1.353204388,7,0.110555609,0.616674495, C
5897,216503866,3,0.132801279,2468.557142,0.076493537,7,0.045524491,0.01, C
5898,216503866,4,37.74695631,2482.37691,1.739538073,7,0.074397995,0.716088844, C
5899,216503866,5,28.70156821,2480.38337,1.827625193,7,0.055998132,0.351026265, C
5900,216510395,2,21.57941363,2478.690951,0.313046101,7,0.039191994,0.870457551, C
5901,216515023,2,0.102196649,2468.552643,0.05886527,7,0.023485768,0.01, C
5902,216515023,3,0.102125183,2468.540341,0.058824105,7,0.022068235,0.01, C
5903,216515023,4,0.102125183,2468.519916,0.058824105,7,0.021898564,0.01, C
5904,216515023,5,0.102125183,2468.560766,0.058824105,7,0.021747863,0.01, C
5905,216548825,2,0.245116709,2468.667396,0.281214795,7,0.03132527,-0.000500003, C
5906,216548825,3,0.244887069,2468.676352,0.346285264,7,0.029676804,0.043895697, C
5907,216554914,2,7.850888545,2474.719376,0.783987981,7,0.022807356,0.776716565, C
5908,216554914,3,1.959259793,2469.173976,1.38953,7,0.012702772,0.576033426, C
5909,216558057,2,0.245116726,2468.645356,0.141187234,7,0.024403078,0.01, C
5910,216615997,2,0.245116726,2468.645408,0.141187234,7,0.016967992,0.01, C
5911,216645330,2,19.20813848,2482.919971,1.421064887,7,0.085310349,0.033345207, C
5912,216645330,3,31.60061491,2488.556436,1.568085297,7,0.110052003,-0.013513132, C
5913,216662174,2,33.06417708,2500.782868,0.794791383,7,0.443594577,-0.000500002, C
5914,216668287,2,0.245384768,2468.597317,0.141341626,7,0.068051504,0.01, C
5915,216668287,3,3.924332082,2469.100477,0.387430553,7,0.229760067,0.382549661, C
5916,216712967,2,9.732117505,2473.426465,8.326252983,7,0.290978927,0.954877924, C
5917,216715238,3,0.157119363,2468.487841,0.630315697,7,0.12274689,-0.000568233, C
5918,216729795,2,7.827605964,2468.755918,1.541242614,7,0.025376524,0.531083654, C
5919,216735106,2,1.961714155,2468.874932,0.896672943,7,0.013834714,0.00031463, C
5920,216735106,3,35.53517948,2498.304027,2.054010439,7,0.040461402,-0.072787654, C
5921,216735106,4,33.03762925,2498.352461,2.204890867,7,0.039220157,0.535444158, C
5922,216735106,5,29.66606193,2492.408383,2.401386397,7,0.034290292,0.530846702, C
5923,216739976,2,36.81605481,2482.865284,1.236094108,7,0.315185857,-0.009507574, C
5924,216740974,2,0.514339564,2468.665007,0.544430435,7,0.025298742,-0.318606189, C
5925,216740974,3,0.2203376,2468.678624,0.649410376,7,0.021078255,-0.537479208, C
